Date,Symbol,Close,y,pred,pred_chg,act_chg,correct,profit
2018-05-31,RELIANCE,921.35,1007.95,913.7023999999977,-7.647600000002285,86.60000000000002,-1,-86.60000000000002
2018-06-01,RELIANCE,930.55,1014.2,908.7581999999984,-21.791800000001558,83.65000000000009,-1,-83.65000000000009
2018-06-04,RELIANCE,940.85,1015.55,918.4681999999988,-22.38180000000125,74.69999999999993,-1,-74.69999999999993
2018-06-05,RELIANCE,947.65,996.05,916.2817999999977,-31.368200000002275,48.39999999999998,-1,-48.39999999999998
2018-06-06,RELIANCE,954.4,1019.25,920.1281999999983,-34.27180000000169,64.85000000000002,-1,-64.85000000000002
2018-06-07,RELIANCE,971.35,1031.95,919.1523999999982,-52.197600000001785,60.60000000000002,-1,-60.60000000000002
2018-06-08,RELIANCE,984.35,1012.5,938.7653999999999,-45.58460000000014,28.149999999999977,-1,-28.149999999999977
2018-06-11,RELIANCE,982.65,1004.45,924.038799999999,-58.61120000000096,21.800000000000068,-1,-21.800000000000068
2018-06-12,RELIANCE,997.15,978.95,932.9629999999996,-64.18700000000035,-18.199999999999932,1,18.199999999999932
2018-06-13,RELIANCE,1002.5,965.85,952.3838,-50.11620000000005,-36.64999999999998,1,36.64999999999998
2018-06-14,RELIANCE,1007.95,944.95,948.0980000000001,-59.851999999999975,-63.0,1,63.0
2018-06-15,RELIANCE,1014.2,972.45,953.7475999999999,-60.452400000000125,-41.75,1,41.75
2018-06-18,RELIANCE,1015.55,960.6,951.1385999999993,-64.41140000000064,-54.94999999999993,1,54.94999999999993
2018-06-19,RELIANCE,996.05,971.3,954.3949999999992,-41.65500000000077,-24.75,1,24.75
2018-06-20,RELIANCE,1019.25,990.1,944.6272000000007,-74.6227999999993,-29.149999999999977,1,29.149999999999977
2018-06-21,RELIANCE,1031.95,964.5,948.7969999999998,-83.15300000000025,-67.45000000000005,1,67.45000000000005
2018-06-22,RELIANCE,1012.5,977.55,952.335800000001,-60.16419999999903,-34.950000000000045,1,34.950000000000045
2018-06-25,RELIANCE,1004.45,997.1,946.5406,-57.909400000000005,-7.350000000000023,1,7.350000000000023
2018-06-26,RELIANCE,978.95,1025.7,959.6036000000009,-19.346399999999107,46.75,-1,-46.75
2018-06-27,RELIANCE,965.85,1038.8,945.1356000000003,-20.714399999999728,72.94999999999993,-1,-72.94999999999993
2018-06-28,RELIANCE,944.95,1082.35,944.9926000000005,0.042600000000447835,137.39999999999986,1,137.39999999999986
2018-06-29,RELIANCE,972.45,1099.8,946.7936000000001,-25.656399999999962,127.34999999999991,-1,-127.34999999999991
2018-07-02,RELIANCE,960.6,1076.2,949.3275999999997,-11.272400000000289,115.60000000000002,-1,-115.60000000000002
2018-07-03,RELIANCE,971.3,1092.35,936.1412000000004,-35.15879999999959,121.04999999999995,-1,-121.04999999999995
2018-07-04,RELIANCE,990.1,1092.55,936.3884000000003,-53.71159999999975,102.44999999999993,-1,-102.44999999999993
2018-07-05,RELIANCE,964.5,1104.85,961.0162000000017,-3.4837999999982685,140.3499999999999,-1,-140.3499999999999
2018-07-06,RELIANCE,977.55,1128.65,959.0697999999998,-18.480200000000195,151.10000000000014,-1,-151.10000000000014
2018-07-09,RELIANCE,997.1,1120.3,956.0926000000013,-41.00739999999871,123.19999999999993,-1,-123.19999999999993
2018-07-10,RELIANCE,1025.7,1110.95,974.6416000000013,-51.058399999998755,85.25,-1,-85.25
2018-07-11,RELIANCE,1038.8,1115.15,974.5814000000008,-64.21859999999913,76.35000000000014,-1,-76.35000000000014
2018-07-12,RELIANCE,1082.35,1110.65,965.8910000000005,-116.45899999999938,28.300000000000182,-1,-28.300000000000182
2018-07-13,RELIANCE,1099.8,1129.85,963.7546000000012,-136.04539999999872,30.049999999999955,-1,-30.049999999999955
2018-07-16,RELIANCE,1076.2,1151.4,963.2694000000015,-112.93059999999855,75.20000000000005,-1,-75.20000000000005
2018-07-17,RELIANCE,1092.35,1186.0,969.7854000000012,-122.56459999999868,93.65000000000009,-1,-93.65000000000009
2018-07-18,RELIANCE,1092.55,1192.35,951.4682000000009,-141.08179999999902,99.79999999999995,-1,-99.79999999999995
2018-07-19,RELIANCE,1104.85,1168.35,956.9228000000013,-147.9271999999986,63.5,-1,-63.5
2018-07-20,RELIANCE,1128.65,1176.95,998.3258000000005,-130.32419999999956,48.299999999999955,-1,-48.299999999999955
2018-07-23,RELIANCE,1120.3,1192.6,1053.6087999999993,-66.69120000000066,72.29999999999995,-1,-72.29999999999995
2018-07-24,RELIANCE,1110.95,1184.2,1061.7285999999997,-49.22140000000036,73.25,-1,-73.25
2018-07-25,RELIANCE,1115.15,1217.7,1048.4882000000002,-66.66179999999986,102.54999999999995,-1,-102.54999999999995
2018-07-26,RELIANCE,1110.65,1217.95,1053.3810000000008,-57.26899999999932,107.29999999999995,-1,-107.29999999999995
2018-07-27,RELIANCE,1129.85,1204.2,1031.155200000001,-98.69479999999885,74.35000000000014,-1,-74.35000000000014
2018-07-30,RELIANCE,1151.4,1187.7,1046.725600000001,-104.6743999999992,36.299999999999955,-1,-36.299999999999955
2018-07-31,RELIANCE,1186.0,1210.6,1089.492600000001,-96.50739999999905,24.59999999999991,-1,-24.59999999999991
2018-08-01,RELIANCE,1192.35,1200.8,1140.3518000000004,-51.99819999999954,8.450000000000045,-1,-8.450000000000045
2018-08-02,RELIANCE,1168.35,1203.75,1137.2592000000004,-31.09079999999949,35.40000000000009,-1,-35.40000000000009
2018-08-03,RELIANCE,1176.95,1234.9,1150.3300000000022,-26.619999999997844,57.950000000000045,-1,-57.950000000000045
2018-08-06,RELIANCE,1192.6,1247.2,1158.7164000000016,-33.883599999998296,54.600000000000136,-1,-54.600000000000136
2018-08-07,RELIANCE,1184.2,1269.45,1166.424600000002,-17.775399999997944,85.25,-1,-85.25
2018-08-08,RELIANCE,1217.7,1277.5,1229.9308000000037,12.230800000003683,59.799999999999955,1,59.799999999999955
2018-08-09,RELIANCE,1217.95,1291.5,1298.9968000000026,81.04680000000258,73.54999999999995,1,73.54999999999995
2018-08-10,RELIANCE,1204.2,1319.0,1216.076800000004,11.876800000003868,114.79999999999995,1,114.79999999999995
2018-08-13,RELIANCE,1187.7,1294.2,1201.4046000000053,13.704600000005257,106.5,1,106.5
2018-08-14,RELIANCE,1210.6,1274.45,1214.7540000000038,4.154000000003862,63.850000000000136,1,63.850000000000136
2018-08-16,RELIANCE,1200.8,1241.65,1218.3568000000016,17.556800000001658,40.850000000000136,1,40.850000000000136
2018-08-17,RELIANCE,1203.75,1229.15,1219.281800000001,15.531800000001112,25.40000000000009,1,25.40000000000009
2018-08-20,RELIANCE,1234.9,1241.95,1212.4306000000017,-22.46939999999836,7.0499999999999545,-1,-7.0499999999999545
2018-08-21,RELIANCE,1247.2,1227.0,1222.156200000003,-25.043799999996963,-20.200000000000045,1,20.200000000000045
2018-08-23,RELIANCE,1269.45,1261.4,1287.0264000000034,17.576400000003332,-8.049999999999955,-1,-8.049999999999955
2018-08-24,RELIANCE,1277.5,1278.6,1313.8706000000022,36.37060000000224,1.099999999999909,1,1.099999999999909
2018-08-27,RELIANCE,1291.5,1255.85,1343.9834000000003,52.4834000000003,-35.65000000000009,-1,-35.65000000000009
2018-08-28,RELIANCE,1319.0,1237.7,1352.591200000001,33.59120000000098,-81.29999999999995,-1,-81.29999999999995
2018-08-29,RELIANCE,1294.2,1252.5,1355.716800000001,61.51680000000101,-41.700000000000045,-1,-41.700000000000045
2018-08-30,RELIANCE,1274.45,1253.15,1366.3518000000015,91.90180000000146,-21.299999999999955,-1,-21.299999999999955
2018-08-31,RELIANCE,1241.65,1225.9,1313.590800000002,71.9408000000019,-15.75,-1,-15.75
2018-09-03,RELIANCE,1229.15,1217.15,1285.397200000001,56.24720000000093,-12.0,-1,-12.0
2018-09-04,RELIANCE,1241.95,1210.75,1282.6178000000014,40.66780000000131,-31.200000000000045,-1,-31.200000000000045
2018-09-05,RELIANCE,1227.0,1217.5,1267.8106000000025,40.81060000000252,-9.5,-1,-9.5
2018-09-06,RELIANCE,1261.4,1232.05,1278.1542000000015,16.754200000001447,-29.350000000000136,-1,-29.350000000000136
2018-09-07,RELIANCE,1278.6,1230.6,1264.2816000000014,-14.318399999998519,-48.0,1,48.0
2018-09-10,RELIANCE,1255.85,1251.4,1268.232200000001,12.382200000001149,-4.449999999999818,-1,-4.449999999999818
2018-09-11,RELIANCE,1237.7,1253.75,1259.7394000000015,22.03940000000148,16.049999999999955,1,16.049999999999955
2018-09-12,RELIANCE,1252.5,1257.95,1264.6368000000018,12.136800000001813,5.4500000000000455,1,5.4500000000000455
2018-09-14,RELIANCE,1253.15,1231.7,1253.298000000001,0.14800000000082036,-21.450000000000045,-1,-21.450000000000045
2018-09-17,RELIANCE,1225.9,1205.1,1264.5598000000018,38.659800000001724,-20.800000000000182,-1,-20.800000000000182
2018-09-18,RELIANCE,1217.15,1122.25,1251.1826000000008,34.032600000000684,-94.90000000000009,-1,-94.90000000000009
2018-09-19,RELIANCE,1210.75,1048.85,1232.832800000001,22.082800000001043,-161.9000000000001,-1,-161.9000000000001
2018-09-21,RELIANCE,1217.5,1109.4,1263.0274000000006,45.527400000000625,-108.09999999999991,-1,-108.09999999999991
2018-09-24,RELIANCE,1232.05,1090.05,1235.0991999999999,3.049199999999928,-142.0,-1,-142.0
2018-09-25,RELIANCE,1230.6,1102.1,1227.4897999999991,-3.1102000000007592,-128.5,1,128.5
2018-09-26,RELIANCE,1251.4,1087.8,1239.782400000001,-11.617599999999129,-163.60000000000014,1,163.60000000000014
2018-09-27,RELIANCE,1253.75,1126.55,1236.485,-17.2650000000001,-127.20000000000005,1,127.20000000000005
2018-09-28,RELIANCE,1257.95,1139.75,1235.2275999999993,-22.72240000000079,-118.20000000000005,1,118.20000000000005
2018-10-01,RELIANCE,1231.7,1163.8,1257.6760000000022,25.97600000000216,-67.90000000000009,-1,-67.90000000000009
2018-10-03,RELIANCE,1205.1,1151.3,1249.4304000000016,44.330400000001646,-53.799999999999955,-1,-53.799999999999955
2018-10-04,RELIANCE,1122.25,1101.3,1197.0102000000006,74.76020000000062,-20.950000000000045,-1,-20.950000000000045
2018-10-05,RELIANCE,1048.85,1062.65,1106.35,57.5,13.800000000000182,1,13.800000000000182
2018-10-08,RELIANCE,1109.4,1054.7,1101.788399999999,-7.61160000000109,-54.700000000000045,1,54.700000000000045
2018-10-09,RELIANCE,1090.05,1045.75,1115.8280000000007,25.778000000000702,-44.299999999999955,-1,-44.299999999999955
2018-10-10,RELIANCE,1102.1,1030.8,1180.7254000000003,78.62540000000035,-71.29999999999995,-1,-71.29999999999995
2018-10-11,RELIANCE,1087.8,1044.9,1148.6026000000008,60.80260000000089,-42.899999999999864,-1,-42.899999999999864
2018-10-12,RELIANCE,1126.55,1087.8,1165.3236000000013,38.77360000000135,-38.75,-1,-38.75
2018-10-15,RELIANCE,1139.75,1057.0,1165.6734000000013,25.923400000001266,-82.75,-1,-82.75
2018-10-16,RELIANCE,1163.8,1061.25,1180.440400000001,16.640400000001137,-102.54999999999995,-1,-102.54999999999995
2018-10-17,RELIANCE,1151.3,1056.25,1188.3604000000014,37.06040000000144,-95.04999999999995,-1,-95.04999999999995
2018-10-19,RELIANCE,1101.3,1074.9,1163.522600000001,62.222600000000966,-26.399999999999864,-1,-26.399999999999864
2018-10-22,RELIANCE,1062.65,1090.3,1142.5869999999998,79.93699999999967,27.649999999999864,1,27.649999999999864
2018-10-23,RELIANCE,1054.7,1104.1,1126.624799999999,71.92479999999887,49.399999999999864,1,49.399999999999864
2018-10-24,RELIANCE,1045.75,1110.7,1110.329,64.57899999999995,64.95000000000005,1,64.95000000000005
2018-10-25,RELIANCE,1030.8,1093.45,1097.3947999999998,66.59479999999985,62.65000000000009,1,62.65000000000009
2018-10-26,RELIANCE,1044.9,1080.0,1091.3817999999983,46.4817999999982,35.09999999999991,1,35.09999999999991
2018-10-29,RELIANCE,1087.8,1099.45,1088.9483999999977,1.148399999997764,11.650000000000091,1,11.650000000000091
2018-10-30,RELIANCE,1057.0,1097.95,1069.244799999998,12.244799999997895,40.950000000000045,1,40.950000000000045
2018-10-31,RELIANCE,1061.25,1096.85,1064.3017999999972,3.051799999997229,35.59999999999991,1,35.59999999999991
2018-11-01,RELIANCE,1056.25,1127.4,1063.1963999999978,6.946399999997766,71.15000000000009,1,71.15000000000009
2018-11-02,RELIANCE,1074.9,1150.0,1066.4767999999976,-8.423200000002453,75.09999999999991,-1,-75.09999999999991
2018-11-05,RELIANCE,1090.3,1137.4,1068.9669999999974,-21.333000000002585,47.100000000000136,-1,-47.100000000000136
2018-11-06,RELIANCE,1104.1,1112.9,1064.8753999999983,-39.2246000000016,8.800000000000182,-1,-8.800000000000182
2018-11-07,RELIANCE,1110.7,1102.85,1093.9959999999985,-16.704000000001543,-7.850000000000136,1,7.850000000000136
2018-11-09,RELIANCE,1093.45,1109.75,1068.5707999999988,-24.87920000000122,16.299999999999955,-1,-16.299999999999955
2018-11-12,RELIANCE,1080.0,1128.2,1150.1034000000009,70.10340000000087,48.200000000000045,1,48.200000000000045
2018-11-13,RELIANCE,1099.45,1152.65,1133.203000000001,33.753000000001066,53.200000000000045,1,53.200000000000045
2018-11-14,RELIANCE,1097.95,1168.5,1153.9122000000018,55.96220000000176,70.54999999999995,1,70.54999999999995
2018-11-15,RELIANCE,1096.85,1167.55,1146.7850000000014,49.93500000000154,70.70000000000005,1,70.70000000000005
2018-11-16,RELIANCE,1127.4,1156.45,1158.8626000000022,31.462600000002112,29.049999999999955,1,29.049999999999955
2018-11-19,RELIANCE,1150.0,1152.3,1173.8484000000024,23.848400000002357,2.2999999999999545,1,2.2999999999999545
2018-11-20,RELIANCE,1137.4,1155.15,1182.3332000000034,44.93320000000335,17.75,1,17.75
2018-11-21,RELIANCE,1112.9,1123.65,1176.042800000003,63.14280000000281,10.75,1,10.75
2018-11-22,RELIANCE,1102.85,1133.8,1180.221600000003,77.37160000000313,30.950000000000045,1,30.950000000000045
2018-11-26,RELIANCE,1109.75,1090.25,1178.7430000000033,68.99300000000335,-19.5,-1,-19.5
2018-11-27,RELIANCE,1128.2,1097.55,1194.6114000000018,66.41140000000178,-30.65000000000009,-1,-30.65000000000009
2018-11-28,RELIANCE,1152.65,1110.5,1181.6044000000022,28.954400000002124,-42.15000000000009,-1,-42.15000000000009
2018-11-29,RELIANCE,1168.5,1107.05,1181.2672000000016,12.767200000001594,-61.450000000000045,-1,-61.450000000000045
2018-11-30,RELIANCE,1167.55,1112.2,1169.8792000000012,2.329200000001265,-55.34999999999991,-1,-55.34999999999991
2018-12-03,RELIANCE,1156.45,1129.9,1189.2986000000012,32.84860000000117,-26.549999999999955,-1,-26.549999999999955
2018-12-04,RELIANCE,1152.3,1136.4,1201.2668000000015,48.96680000000151,-15.899999999999864,-1,-15.899999999999864
2018-12-05,RELIANCE,1155.15,1136.8,1191.5156000000002,36.365600000000086,-18.350000000000136,-1,-18.350000000000136
2018-12-06,RELIANCE,1123.65,1128.45,1181.0975999999991,57.447599999999056,4.7999999999999545,1,4.7999999999999545
2018-12-07,RELIANCE,1133.8,1100.2,1171.9763999999989,38.17639999999892,-33.59999999999991,-1,-33.59999999999991
2018-12-10,RELIANCE,1090.25,1089.15,1155.8969999999997,65.64699999999971,-1.099999999999909,-1,-1.099999999999909
2018-12-11,RELIANCE,1097.55,1098.35,1135.5707999999995,38.020799999999554,0.7999999999999545,1,0.7999999999999545
2018-12-12,RELIANCE,1110.5,1120.2,1135.1833999999994,24.683399999999438,9.700000000000045,1,9.700000000000045
2018-12-13,RELIANCE,1107.05,1125.55,1138.939399999999,31.889399999999114,18.5,1,18.5
2018-12-14,RELIANCE,1112.2,1121.25,1149.6479999999985,37.4479999999985,9.049999999999955,1,9.049999999999955
2018-12-17,RELIANCE,1129.9,1121.0,1140.0971999999988,10.197199999998702,-8.900000000000091,-1,-8.900000000000091
2018-12-18,RELIANCE,1136.4,1106.4,1134.1699999999987,-2.2300000000013824,-30.0,1,30.0
2018-12-19,RELIANCE,1136.8,1092.75,1142.967799999999,6.167799999999033,-44.049999999999955,-1,-44.049999999999955
2018-12-20,RELIANCE,1128.45,1098.65,1134.2675999999988,5.81759999999872,-29.799999999999955,-1,-29.799999999999955
2018-12-21,RELIANCE,1100.2,1104.75,1131.885400000001,31.685400000000982,4.5499999999999545,1,4.5499999999999545
2018-12-24,RELIANCE,1089.15,1104.65,1131.4493999999997,42.29939999999965,15.5,1,15.5
2018-12-26,RELIANCE,1098.35,1110.75,1116.710799999999,18.360799999999017,12.400000000000091,1,12.400000000000091
2018-12-27,RELIANCE,1120.2,1107.5,1100.2698000000005,-19.93019999999956,-12.700000000000045,1,12.700000000000045
2018-12-28,RELIANCE,1125.55,1098.05,1115.005999999999,-10.544000000001006,-27.5,1,27.5
2018-12-31,RELIANCE,1121.25,1096.8,1121.4874000000002,0.237400000000207,-24.450000000000045,-1,-24.450000000000045
2019-01-01,RELIANCE,1121.0,1129.65,1116.9853999999993,-4.014600000000655,8.650000000000091,-1,-8.650000000000091
2019-01-02,RELIANCE,1106.4,1135.9,1116.5479999999995,10.147999999999456,29.5,1,29.5
2019-01-03,RELIANCE,1092.75,1134.45,1105.178399999999,12.428399999999101,41.700000000000045,1,41.700000000000045
2019-01-04,RELIANCE,1098.65,1184.35,1112.2159999999997,13.565999999999576,85.69999999999982,1,85.69999999999982
2019-01-07,RELIANCE,1104.75,1237.7,1112.1303999999998,7.380399999999781,132.95000000000005,1,132.95000000000005
2019-01-08,RELIANCE,1104.65,1235.15,1117.1916000000003,12.541600000000244,130.5,1,130.5
2019-01-09,RELIANCE,1110.75,1226.3,1108.4707999999987,-2.2792000000013104,115.54999999999995,-1,-115.54999999999995
2019-01-10,RELIANCE,1107.5,1247.45,1108.426199999999,0.9261999999989712,139.95000000000005,1,139.95000000000005
2019-01-11,RELIANCE,1098.05,1246.0,1108.3859999999984,10.335999999998421,147.95000000000005,1,147.95000000000005
2019-01-14,RELIANCE,1096.8,1229.55,1110.485799999998,13.685799999998153,132.75,1,132.75
2019-01-15,RELIANCE,1129.65,1210.65,1108.5945999999983,-21.055400000001782,81.0,-1,-81.0
2019-01-16,RELIANCE,1135.9,1195.7,1111.7693999999979,-24.130600000002232,59.799999999999955,-1,-59.799999999999955
2019-01-17,RELIANCE,1134.45,1227.15,1113.7295999999978,-20.7204000000022,92.70000000000005,-1,-92.70000000000005
2019-01-18,RELIANCE,1184.35,1249.95,1117.4898,-66.86019999999985,65.60000000000014,-1,-65.60000000000014
2019-01-21,RELIANCE,1237.7,1290.9,1118.1675999999993,-119.53240000000073,53.200000000000045,-1,-53.200000000000045
2019-01-22,RELIANCE,1235.15,1291.55,1124.9007999999994,-110.24920000000066,56.399999999999864,-1,-56.399999999999864
2019-01-23,RELIANCE,1226.3,1310.25,1140.3727999999978,-85.92720000000213,83.95000000000005,-1,-83.95000000000005
2019-01-24,RELIANCE,1247.45,1290.4,1155.7728000000004,-91.67719999999963,42.950000000000045,-1,-42.950000000000045
2019-01-25,RELIANCE,1246.0,1277.7,1158.810199999999,-87.18980000000101,31.700000000000045,-1,-31.700000000000045
2019-01-28,RELIANCE,1229.55,1253.25,1150.6909999999998,-78.85900000000015,23.700000000000045,-1,-23.700000000000045
2019-01-29,RELIANCE,1210.65,1256.4,1154.2847999999994,-56.36520000000064,45.75,-1,-45.75
2019-01-30,RELIANCE,1195.7,1245.95,1148.0957999999994,-47.604200000000674,50.25,-1,-50.25
2019-01-31,RELIANCE,1227.15,1224.2,1158.0099999999989,-69.14000000000124,-2.9500000000000455,1,2.9500000000000455
2019-02-01,RELIANCE,1249.95,1244.45,1142.4375999999986,-107.51240000000143,-5.5,1,5.5
2019-02-04,RELIANCE,1290.9,1220.1,1228.3840000000005,-62.51599999999962,-70.80000000000018,1,70.80000000000018
2019-02-05,RELIANCE,1291.55,1216.1,1211.031799999999,-80.51820000000089,-75.45000000000005,1,75.45000000000005
2019-02-06,RELIANCE,1310.25,1234.35,1187.457999999999,-122.79200000000105,-75.90000000000009,1,75.90000000000009
2019-02-07,RELIANCE,1290.4,1246.9,1183.5965999999994,-106.80340000000069,-43.5,1,43.5
2019-02-08,RELIANCE,1277.7,1232.35,1179.4633999999996,-98.23660000000041,-45.350000000000136,1,45.350000000000136
2019-02-11,RELIANCE,1253.25,1232.3,1181.9567999999997,-71.2932000000003,-20.950000000000045,1,20.950000000000045
2019-02-12,RELIANCE,1256.4,1220.25,1202.5321999999992,-53.8678000000009,-36.15000000000009,1,36.15000000000009
2019-02-13,RELIANCE,1245.95,1223.5,1217.5412000000003,-28.4087999999997,-22.450000000000045,1,22.450000000000045
2019-02-14,RELIANCE,1224.2,1231.05,1218.7966000000004,-5.403399999999692,6.849999999999909,-1,-6.849999999999909
2019-02-15,RELIANCE,1244.45,1226.05,1234.8698000000024,-9.580199999997603,-18.40000000000009,1,18.40000000000009
2019-02-18,RELIANCE,1220.1,1237.65,1230.7708000000018,10.670800000001918,17.550000000000182,1,17.550000000000182
2019-02-19,RELIANCE,1216.1,1264.8,1245.2586000000026,29.158600000002707,48.700000000000045,1,48.700000000000045
2019-02-20,RELIANCE,1234.35,1270.25,1245.4550000000013,11.105000000001382,35.90000000000009,1,35.90000000000009
2019-02-21,RELIANCE,1246.9,1267.1,1230.2538000000002,-16.646199999999908,20.199999999999818,-1,-20.199999999999818
2019-02-22,RELIANCE,1232.35,1304.1,1238.033000000002,5.683000000002039,71.75,1,71.75
2019-02-25,RELIANCE,1232.3,1331.35,1135.226799999998,-97.07320000000186,99.04999999999995,-1,-99.04999999999995
2019-02-26,RELIANCE,1220.25,1347.3,1123.7915999999984,-96.45840000000157,127.04999999999995,-1,-127.04999999999995
2019-02-27,RELIANCE,1223.5,1341.55,1116.269799999999,-107.2302000000011,118.04999999999995,-1,-118.04999999999995
2019-02-28,RELIANCE,1231.05,1321.65,1122.226999999998,-108.82300000000191,90.60000000000014,-1,-90.60000000000014
2019-03-01,RELIANCE,1226.05,1350.05,1130.1109999999978,-95.93900000000212,124.0,-1,-124.0
2019-03-05,RELIANCE,1237.65,1376.55,1130.1743999999971,-107.47560000000294,138.89999999999986,-1,-138.89999999999986
2019-03-06,RELIANCE,1264.8,1375.45,1108.3011999999985,-156.49880000000144,110.65000000000009,-1,-110.65000000000009
2019-03-07,RELIANCE,1270.25,1341.75,1201.5859999999998,-68.66400000000021,71.5,-1,-71.5
2019-03-08,RELIANCE,1267.1,1324.45,1154.230799999998,-112.86920000000191,57.350000000000136,-1,-57.350000000000136
2019-03-11,RELIANCE,1304.1,1367.25,1146.4335999999978,-157.6664000000021,63.15000000000009,-1,-63.15000000000009
2019-03-12,RELIANCE,1331.35,1349.25,1224.6751999999979,-106.67480000000205,17.90000000000009,-1,-17.90000000000009
2019-03-13,RELIANCE,1347.3,1360.0,1244.2257999999974,-103.07420000000252,12.700000000000045,-1,-12.700000000000045
2019-03-14,RELIANCE,1341.55,1363.25,1237.6555999999969,-103.89440000000309,21.700000000000045,-1,-21.700000000000045
2019-03-15,RELIANCE,1321.65,1391.85,1224.8559999999982,-96.79400000000192,70.19999999999982,-1,-70.19999999999982
2019-03-18,RELIANCE,1350.05,1389.7,1244.6433999999979,-105.40660000000207,39.65000000000009,-1,-39.65000000000009
2019-03-19,RELIANCE,1376.55,1375.2,1266.674999999998,-109.87500000000205,-1.349999999999909,1,1.349999999999909
2019-03-20,RELIANCE,1375.45,1353.05,1276.8085999999996,-98.64140000000043,-22.40000000000009,1,22.40000000000009
2019-03-22,RELIANCE,1341.75,1353.9,1294.2541999999994,-47.4958000000006,12.150000000000091,-1,-12.150000000000091
2019-03-25,RELIANCE,1324.45,1329.25,1319.5689999999993,-4.881000000000768,4.7999999999999545,-1,-4.7999999999999545
